2021-10-15 12:01:13,454 p=3162 u=eduardgevorkyan n=ansible | PLAY [all] *********************************************************************
2021-10-19 14:24:42,766 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item={'changed': False, 'db': 'k3sdemo', 'db_list': ['k3sdemo'], 'executed_commands': [], 'invocation': {'module_args': {'name': ['k3sdemo'], 'state': 'present', 'login_unix_socket': '/var/lib/mysql/mysql.sock', 'login_host': 'localhost', 'login_port': 3306, 'config_file': '/root/.my.cnf', 'connect_timeout': 30, 'encoding': '', 'collation': '', 'single_transaction': False, 'quick': True, 'ignore_tables': [], 'hex_blob': False, 'force': False, 'master_data': 0, 'skip_lock_tables': False, 'use_shell': False, 'unsafe_login_password': False, 'restrict_config_file': False, 'check_implicit_admin': False, 'config_overrides_defaults': False, 'login_user': None, 'login_password': None, 'client_cert': None, 'client_key': None, 'ca_cert': None, 'check_hostname': None, 'target': None, 'dump_extra_args': None}}, 'failed': False, 'item': {'name': 'k3sdemo'}, 'ansible_loop_var': 'item'}) 
2021-10-19 14:24:42,823 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item={'changed': False, 'db': 'k3sdemo', 'db_list': ['k3sdemo'], 'executed_commands': [], 'invocation': {'module_args': {'name': ['k3sdemo'], 'state': 'present', 'login_unix_socket': '/var/lib/mysql/mysql.sock', 'login_host': 'localhost', 'login_port': 3306, 'config_file': '/root/.my.cnf', 'connect_timeout': 30, 'encoding': '', 'collation': '', 'single_transaction': False, 'quick': True, 'ignore_tables': [], 'hex_blob': False, 'force': False, 'master_data': 0, 'skip_lock_tables': False, 'use_shell': False, 'unsafe_login_password': False, 'restrict_config_file': False, 'check_implicit_admin': False, 'config_overrides_defaults': False, 'login_user': None, 'login_password': None, 'client_cert': None, 'client_key': None, 'ca_cert': None, 'check_hostname': None, 'target': None, 'dump_extra_args': None}}, 'failed': False, 'item': {'name': 'k3sdemo'}, 'ansible_loop_var': 'item'}) 
2021-10-19 14:24:42,871 p=73190 u=eduardgevorkyan n=ansible | TASK [eradical.ansible_mariadb_galera_cluster : mysql_databases | delete init scripts from the server] ***********************************
2021-10-19 14:24:43,074 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item={'changed': False, 'db': 'k3sdemo', 'db_list': ['k3sdemo'], 'executed_commands': [], 'invocation': {'module_args': {'name': ['k3sdemo'], 'state': 'present', 'login_unix_socket': '/var/lib/mysql/mysql.sock', 'login_host': 'localhost', 'login_port': 3306, 'config_file': '/root/.my.cnf', 'connect_timeout': 30, 'encoding': '', 'collation': '', 'single_transaction': False, 'quick': True, 'ignore_tables': [], 'hex_blob': False, 'force': False, 'master_data': 0, 'skip_lock_tables': False, 'use_shell': False, 'unsafe_login_password': False, 'restrict_config_file': False, 'check_implicit_admin': False, 'config_overrides_defaults': False, 'login_user': None, 'login_password': None, 'client_cert': None, 'client_key': None, 'ca_cert': None, 'check_hostname': None, 'target': None, 'dump_extra_args': None}}, 'failed': False, 'item': {'name': 'k3sdemo'}, 'ansible_loop_var': 'item'}) 
2021-10-19 14:24:43,169 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item={'changed': False, 'db': 'k3sdemo', 'db_list': ['k3sdemo'], 'executed_commands': [], 'invocation': {'module_args': {'name': ['k3sdemo'], 'state': 'present', 'login_unix_socket': '/var/lib/mysql/mysql.sock', 'login_host': 'localhost', 'login_port': 3306, 'config_file': '/root/.my.cnf', 'connect_timeout': 30, 'encoding': '', 'collation': '', 'single_transaction': False, 'quick': True, 'ignore_tables': [], 'hex_blob': False, 'force': False, 'master_data': 0, 'skip_lock_tables': False, 'use_shell': False, 'unsafe_login_password': False, 'restrict_config_file': False, 'check_implicit_admin': False, 'config_overrides_defaults': False, 'login_user': None, 'login_password': None, 'client_cert': None, 'client_key': None, 'ca_cert': None, 'check_hostname': None, 'target': None, 'dump_extra_args': None}}, 'failed': False, 'item': {'name': 'k3sdemo'}, 'ansible_loop_var': 'item'}) 
2021-10-19 14:24:43,247 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item={'changed': False, 'db': 'k3sdemo', 'db_list': ['k3sdemo'], 'executed_commands': [], 'invocation': {'module_args': {'name': ['k3sdemo'], 'state': 'present', 'login_unix_socket': '/var/lib/mysql/mysql.sock', 'login_host': 'localhost', 'login_port': 3306, 'config_file': '/root/.my.cnf', 'connect_timeout': 30, 'encoding': '', 'collation': '', 'single_transaction': False, 'quick': True, 'ignore_tables': [], 'hex_blob': False, 'force': False, 'master_data': 0, 'skip_lock_tables': False, 'use_shell': False, 'unsafe_login_password': False, 'restrict_config_file': False, 'check_implicit_admin': False, 'config_overrides_defaults': False, 'login_user': None, 'login_password': None, 'client_cert': None, 'client_key': None, 'ca_cert': None, 'check_hostname': None, 'target': None, 'dump_extra_args': None}}, 'failed': False, 'item': {'name': 'k3sdemo'}, 'ansible_loop_var': 'item'}) 
2021-10-19 14:24:43,286 p=73190 u=eduardgevorkyan n=ansible | TASK [eradical.ansible_mariadb_galera_cluster : galera_monitoring | configuring monitor script for galera] *******************************
2021-10-19 14:24:43,436 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 14:24:43,504 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 14:24:43,547 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 14:24:43,592 p=73190 u=eduardgevorkyan n=ansible | TASK [eradical.ansible_mariadb_galera_cluster : galera_monitoring | restarting mysql on first node] **************************************
2021-10-19 14:24:43,698 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 14:24:43,703 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 14:24:43,734 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 14:24:43,823 p=73190 u=eduardgevorkyan n=ansible | TASK [eradical.ansible_mariadb_galera_cluster : galera_monitoring | waiting for mysql to start on first node] ****************************
2021-10-19 14:24:43,875 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 14:24:43,903 p=73190 u=eduardgevorkyan n=ansible | TASK [eradical.ansible_mariadb_galera_cluster : galera_monitoring | restarting mysql on additional servers] ******************************
2021-10-19 14:24:43,984 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 14:24:44,081 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 14:24:44,123 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 14:24:44,164 p=73190 u=eduardgevorkyan n=ansible | TASK [eradical.ansible_mariadb_galera_cluster : galera_monitoring | waiting for mysql to start on other nodes] ***************************
2021-10-19 14:24:44,232 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 14:24:44,303 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 14:24:44,367 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 14:24:44,391 p=73190 u=eduardgevorkyan n=ansible | TASK [eradical.ansible_mariadb_galera_cluster : cacti_monitoring | adding cacti db user for monitoring] **********************************
2021-10-19 14:24:44,454 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 14:24:44,489 p=73190 u=eduardgevorkyan n=ansible | TASK [eradical.ansible_mariadb_galera_cluster : cacti_monitoring | adding cacti db user for monitoring] **********************************
2021-10-19 14:24:44,534 p=73190 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 14:24:44,621 p=73190 u=eduardgevorkyan n=ansible | PLAY RECAP *******************************************************************************************************************************
2021-10-19 14:24:44,621 p=73190 u=eduardgevorkyan n=ansible | k3s1                       : ok=29   changed=7    unreachable=0    failed=0    skipped=40   rescued=0    ignored=1   
2021-10-19 14:24:44,621 p=73190 u=eduardgevorkyan n=ansible | k3s2                       : ok=22   changed=3    unreachable=0    failed=0    skipped=39   rescued=0    ignored=1   
2021-10-19 14:24:44,621 p=73190 u=eduardgevorkyan n=ansible | k3s3                       : ok=22   changed=3    unreachable=0    failed=0    skipped=39   rescued=0    ignored=1   
2021-10-19 15:31:05,669 p=77482 u=eduardgevorkyan n=ansible | PLAY [proxy] *****************************************************************************************************************************
2021-10-19 15:31:05,713 p=77482 u=eduardgevorkyan n=ansible | TASK [Gathering Facts] *******************************************************************************************************************
2021-10-19 15:31:11,338 p=77482 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-19 15:31:11,453 p=77482 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-19 15:31:11,474 p=77482 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-19 15:31:11,536 p=77482 u=eduardgevorkyan n=ansible | TASK [sparknsh.keepalived : Keepalived | Install package] ********************************************************************************
2021-10-19 15:31:40,301 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-19 15:31:41,123 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-19 15:31:41,606 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-19 15:31:41,703 p=77482 u=eduardgevorkyan n=ansible | TASK [sparknsh.keepalived : Keepalived | Enable keepalived on boot and start] ************************************************************
2021-10-19 15:31:47,843 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-19 15:31:47,995 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-19 15:31:47,996 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-19 15:31:48,015 p=77482 u=eduardgevorkyan n=ansible | TASK [sparknsh.keepalived : Keepalived | sysctl Allow ip_nonlocal_bind] ******************************************************************
2021-10-19 15:31:50,954 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-19 15:31:51,091 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-19 15:31:51,115 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-19 15:31:51,155 p=77482 u=eduardgevorkyan n=ansible | TASK [sparknsh.keepalived : Keepalived | Configure keepalived] ***************************************************************************
2021-10-19 15:31:57,210 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-19 15:31:57,324 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-19 15:31:57,358 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-19 15:31:57,451 p=77482 u=eduardgevorkyan n=ansible | RUNNING HANDLER [sparknsh.keepalived : Restart keepalived] *******************************************************************************
2021-10-19 15:32:00,790 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-19 15:32:00,871 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-19 15:32:00,878 p=77482 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-19 15:32:00,918 p=77482 u=eduardgevorkyan n=ansible | PLAY RECAP *******************************************************************************************************************************
2021-10-19 15:32:00,919 p=77482 u=eduardgevorkyan n=ansible | k3s1                       : ok=6    changed=5    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2021-10-19 15:32:00,920 p=77482 u=eduardgevorkyan n=ansible | k3s2                       : ok=6    changed=5    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2021-10-19 15:32:00,920 p=77482 u=eduardgevorkyan n=ansible | k3s3                       : ok=6    changed=5    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2021-10-19 16:02:19,179 p=79206 u=eduardgevorkyan n=ansible | PLAY [Build a cluster with HA control plane] *********************************************************************************************
2021-10-19 16:02:19,204 p=79206 u=eduardgevorkyan n=ansible | TASK [Gathering Facts] *******************************************************************************************************************
2021-10-19 16:02:24,704 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-19 16:02:24,895 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-19 16:02:24,938 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-19 16:02:24,988 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check that k3s_state is a supported value] ************************************************************************
2021-10-19 16:02:25,119 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1] => {
    "changed": false,
    "msg": "k3s_state is valid."
}
2021-10-19 16:02:25,174 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2] => {
    "changed": false,
    "msg": "k3s_state is valid."
}
2021-10-19 16:02:25,295 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3] => {
    "changed": false,
    "msg": "k3s_state is valid."
}
2021-10-19 16:02:25,362 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check that Ansible v2.11.6 is supported by this role] *************************************************************
2021-10-19 16:02:25,444 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1 -> localhost] => {
    "changed": false,
    "msg": "Ansible v2.11.6 is supported."
}
2021-10-19 16:02:25,468 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : include_tasks] ****************************************************************************************************
2021-10-19 16:02:25,876 p=79206 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/validate/environment/remote/cgroups.yml for k3s1, k3s2, k3s3 => (item={'name': 'memory', 'documentation': 'If you are running on a Raspberry Pi, see:\nhttps://rancher.com/docs/k3s/latest/en/advanced/#enabling-cgroups-for-raspbian-buster\n'})
2021-10-19 16:02:25,880 p=79206 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/validate/environment/remote/cgroups.yml for k3s1, k3s2, k3s3 => (item={'name': 'cpuset', 'documentation': 'If you are running Alpine Linux, see:\nhttps://rancher.com/docs/k3s/latest/en/advanced/#additional-preparation-for-alpine-linux-setup\n'})
2021-10-19 16:02:25,926 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check if memory cgroup is enabled] ********************************************************************************
2021-10-19 16:02:28,330 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-19 16:02:28,368 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-19 16:02:28,371 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-19 16:02:28,422 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Fail if memory cgroup is not enabled] *****************************************************************************
2021-10-19 16:02:28,601 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1] => {
    "changed": false,
    "msg": "memory cgroup enabled."
}
2021-10-19 16:02:28,625 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2] => {
    "changed": false,
    "msg": "memory cgroup enabled."
}
2021-10-19 16:02:28,686 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3] => {
    "changed": false,
    "msg": "memory cgroup enabled."
}
2021-10-19 16:02:28,723 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check if cpuset cgroup is enabled] ********************************************************************************
2021-10-19 16:02:30,698 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-19 16:02:30,799 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-19 16:02:30,970 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-19 16:02:31,030 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Fail if cpuset cgroup is not enabled] *****************************************************************************
2021-10-19 16:02:31,194 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1] => {
    "changed": false,
    "msg": "cpuset cgroup enabled."
}
2021-10-19 16:02:31,202 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2] => {
    "changed": false,
    "msg": "cpuset cgroup enabled."
}
2021-10-19 16:02:31,261 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3] => {
    "changed": false,
    "msg": "cpuset cgroup enabled."
}
2021-10-19 16:02:31,280 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : include_tasks] ****************************************************************************************************
2021-10-19 16:02:31,617 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : include_tasks] ****************************************************************************************************
2021-10-19 16:02:31,748 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:31,768 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:31,824 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:31,853 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : include_tasks] ****************************************************************************************************
2021-10-19 16:02:32,493 p=79206 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/state-installed.yml for k3s1, k3s2, k3s3
2021-10-19 16:02:32,554 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s_build_cluster is false if running against a single node.] **********************************************
2021-10-19 16:02:32,663 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:32,799 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:32,868 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:32,896 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s control node fact is set] ******************************************************************************
2021-10-19 16:02:33,019 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:33,031 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:33,146 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:33,188 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s primary control node fact is set] **********************************************************************
2021-10-19 16:02:33,319 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-19 16:02:33,362 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-19 16:02:33,454 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-19 16:02:33,569 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s control plane port is captured] ************************************************************************
2021-10-19 16:02:33,762 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1 -> k3s_primary_control_node]
2021-10-19 16:02:33,778 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2 -> k3s_primary_control_node]
2021-10-19 16:02:33,887 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3 -> k3s_primary_control_node]
2021-10-19 16:02:33,945 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s node IP is configured when node-ip is defined] *********************************************************
2021-10-19 16:02:34,123 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:34,139 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:34,203 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:34,230 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure a count of control nodes is generated from ansible_play_hosts] *********************************************
2021-10-19 16:02:34,515 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1] => (item=k3s1)
2021-10-19 16:02:34,694 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2] => (item=k3s1)
2021-10-19 16:02:34,761 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1] => (item=k3s2)
2021-10-19 16:02:34,898 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3] => (item=k3s1)
2021-10-19 16:02:34,969 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2] => (item=k3s2)
2021-10-19 16:02:34,996 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1] => (item=k3s3)
2021-10-19 16:02:35,112 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3] => (item=k3s2)
2021-10-19 16:02:35,188 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2] => (item=k3s3)
2021-10-19 16:02:35,283 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3] => (item=k3s3)
2021-10-19 16:02:35,346 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Set the control host] *********************************************************************************************
2021-10-19 16:02:35,486 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:35,487 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:35,593 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:35,636 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure a count of control nodes is generated] *********************************************************************
2021-10-19 16:02:35,750 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item=k3s1) 
2021-10-19 16:02:35,783 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item=k3s2) 
2021-10-19 16:02:35,842 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item=k3s3) 
2021-10-19 16:02:35,901 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item=k3s1) 
2021-10-19 16:02:35,946 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item=k3s2) 
2021-10-19 16:02:36,000 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item=k3s3) 
2021-10-19 16:02:36,058 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item=k3s1) 
2021-10-19 16:02:36,092 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item=k3s2) 
2021-10-19 16:02:36,121 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item=k3s3) 
2021-10-19 16:02:36,159 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure a primary k3s control node is defined if multiple are found in ansible_play_hosts] *************************
2021-10-19 16:02:36,318 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-19 16:02:36,363 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:36,450 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:36,498 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure ansible_host is mapped to inventory_hostname] **************************************************************
2021-10-19 16:02:39,768 p=79206 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-19 16:02:39,794 p=79206 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-19 16:02:39,794 p=79206 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-19 16:02:39,831 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Lookup control node from file] ************************************************************************************
2021-10-19 16:02:41,930 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-19 16:02:41,957 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-19 16:02:41,977 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-19 16:02:42,025 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure control node is delegated for obtaining a cluster token] ***************************************************
2021-10-19 16:02:42,202 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-19 16:02:42,316 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-19 16:02:42,395 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-19 16:02:42,455 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure the node registration address is defined from k3s_control_node_address] ************************************
2021-10-19 16:02:42,581 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:42,697 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:42,828 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:42,901 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure the node registration address is defined from node-ip] *****************************************************
2021-10-19 16:02:43,019 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:43,152 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:43,242 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:43,310 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure the node registration address is defined] ******************************************************************
2021-10-19 16:02:43,544 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:43,552 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:43,666 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:43,721 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s_runtime_config is set for agents] **********************************************************************
2021-10-19 16:02:43,910 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:43,923 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:44,028 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:44,083 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check if kubectl exists] ******************************************************************************************
2021-10-19 16:02:47,142 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-19 16:02:47,286 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-19 16:02:47,320 p=79206 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-19 16:02:47,406 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Gather a list of nodes] *******************************************************************************************
2021-10-19 16:02:47,573 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:47,695 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure uninstalled nodes are drained] *****************************************************************************
2021-10-19 16:02:47,894 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item=k3s1) 
2021-10-19 16:02:47,975 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item=k3s2) 
2021-10-19 16:02:48,011 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item=k3s3) 
2021-10-19 16:02:48,115 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure uninstalled nodes are removed] *****************************************************************************
2021-10-19 16:02:48,233 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item=k3s1) 
2021-10-19 16:02:48,283 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item=k3s2) 
2021-10-19 16:02:48,352 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item=k3s3) 
2021-10-19 16:02:48,400 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s_release_version is set to default if false] ************************************************************
2021-10-19 16:02:48,479 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:48,594 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-19 16:02:48,652 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-19 16:02:48,728 p=79206 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure the default release channel is set] ************************************************************************
2021-10-19 16:02:48,860 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-19 16:02:48,941 p=79206 u=eduardgevorkyan n=ansible | skipping: [k3s2]
